nta_code,nta_name,hour_of_day,pickups,dropoffs
BK90,East Williamsburg,1,37884,57091
BK90,East Williamsburg,0,37273,62907
BX03,Eastchester-Edenwald-Baychester,23,21,499
BX03,Eastchester-Edenwald-Baychester,22,19,460
BX03,Eastchester-Edenwald-Baychester,21,12,417
BX03,Eastchester-Edenwald-Baychester,20,11,287
BX03,Eastchester-Edenwald-Baychester,19,3,286
BX03,Eastchester-Edenwald-Baychester,18,7,263
BX03,Eastchester-Edenwald-Baychester,17,8,215
BX03,Eastchester-Edenwald-Baychester,16,7,168
BX03,Eastchester-Edenwald-Baychester,15,9,183
BX03,Eastchester-Edenwald-Baychester,14,11,169
BX03,Eastchester-Edenwald-Baychester,13,2,126
BX03,Eastchester-Edenwald-Baychester,12,5,138
BX03,Eastchester-Edenwald-Baychester,11,7,135
BX03,Eastchester-Edenwald-Baychester,10,12,131
BX03,Eastchester-Edenwald-Baychester,9,8,133
BX03,Eastchester-Edenwald-Baychester,8,7,95
BX03,Eastchester-Edenwald-Baychester,7,9,96
BX03,Eastchester-Edenwald-Baychester,6,9,108
BX03,Eastchester-Edenwald-Baychester,5,9,154
BX03,Eastchester-Edenwald-Baychester,4,25,266
BX03,Eastchester-Edenwald-Baychester,3,12,257
BX03,Eastchester-Edenwald-Baychester,2,13,312
BX03,Eastchester-Edenwald-Baychester,1,17,395
BX03,Eastchester-Edenwald-Baychester,0,13,436
QN29,Elmhurst,23,2190,10957
QN29,Elmhurst,22,1531,7976
QN29,Elmhurst,21,1251,6017
QN29,Elmhurst,20,1053,4479
QN29,Elmhurst,19,1046,3802
QN29,Elmhurst,18,1038,3546
QN29,Elmhurst,17,1230,2886
QN29,Elmhurst,16,1158,2967
QN29,Elmhurst,15,1288,3152
QN29,Elmhurst,14,1241,3226
QN29,Elmhurst,13,1114,2975
QN29,Elmhurst,12,1122,3025
QN29,Elmhurst,11,1415,2954
QN29,Elmhurst,10,1739,3191
QN29,Elmhurst,9,2351,3271
QN29,Elmhurst,8,3356,3404
QN29,Elmhurst,7,3298,3661
QN29,Elmhurst,6,3252,4321
QN29,Elmhurst,5,2663,4997
QN29,Elmhurst,4,3086,8136
QN29,Elmhurst,3,2765,9578
QN29,Elmhurst,2,3185,12876
QN29,Elmhurst,1,3532,15278
QN29,Elmhurst,0,2954,14529
QN50,Elmhurst-Maspeth,23,1141,7205
QN50,Elmhurst-Maspeth,22,788,5089
QN50,Elmhurst-Maspeth,21,748,3984
QN50,Elmhurst-Maspeth,20,649,3073
QN50,Elmhurst-Maspeth,19,717,2737
QN50,Elmhurst-Maspeth,18,692,2474
QN50,Elmhurst-Maspeth,17,889,2009
QN50,Elmhurst-Maspeth,16,773,1932
QN50,Elmhurst-Maspeth,15,783,1851
QN50,Elmhurst-Maspeth,14,747,1939
QN50,Elmhurst-Maspeth,13,671,1669
QN50,Elmhurst-Maspeth,12,718,1663
QN50,Elmhurst-Maspeth,11,918,1562
QN50,Elmhurst-Maspeth,10,1063,1614
QN50,Elmhurst-Maspeth,9,1296,1616
QN50,Elmhurst-Maspeth,8,1500,1629
QN50,Elmhurst-Maspeth,7,1753,1820
QN50,Elmhurst-Maspeth,6,1859,1678
QN50,Elmhurst-Maspeth,5,1596,2911
QN50,Elmhurst-Maspeth,4,1548,4756
QN50,Elmhurst-Maspeth,3,1448,5599
QN50,Elmhurst-Maspeth,2,1676,7693
QN50,Elmhurst-Maspeth,1,1783,9326
QN50,Elmhurst-Maspeth,0,1455,9524
BK95,Erasmus,23,180,1541
BK95,Erasmus,22,135,1324
BK95,Erasmus,21,104,961
BK95,Erasmus,20,93,819
BK95,Erasmus,19,75,594
BK95,Erasmus,18,61,476
BK95,Erasmus,17,48,340
BK95,Erasmus,16,52,381
BK95,Erasmus,15,56,470
BK95,Erasmus,14,49,359
BK95,Erasmus,13,51,332
BK95,Erasmus,12,56,385
BK95,Erasmus,11,75,320
BK95,Erasmus,10,78,311
BK95,Erasmus,9,87,357
BK95,Erasmus,8,105,295
BK95,Erasmus,7,125,383
BK95,Erasmus,6,184,331
BK95,Erasmus,5,154,545
BK95,Erasmus,4,232,1119
BK95,Erasmus,3,195,1321
BK95,Erasmus,2,226,1693
BK95,Erasmus,1,272,1868
BK95,Erasmus,0,237,1827
QN15,Far Rockaway-Bayswater,23,4,376
QN15,Far Rockaway-Bayswater,22,2,368
QN15,Far Rockaway-Bayswater,21,5,329
QN15,Far Rockaway-Bayswater,20,5,308
QN15,Far Rockaway-Bayswater,19,5,283
QN15,Far Rockaway-Bayswater,18,4,265
QN15,Far Rockaway-Bayswater,17,5,272
QN15,Far Rockaway-Bayswater,16,6,309
QN15,Far Rockaway-Bayswater,15,3,256
QN15,Far Rockaway-Bayswater,14,4,228
QN15,Far Rockaway-Bayswater,13,2,170
QN15,Far Rockaway-Bayswater,12,7,180
QN15,Far Rockaway-Bayswater,11,8,204
QN15,Far Rockaway-Bayswater,10,5,144
QN15,Far Rockaway-Bayswater,9,4,200
QN15,Far Rockaway-Bayswater,8,5,281
QN15,Far Rockaway-Bayswater,7,5,300
QN15,Far Rockaway-Bayswater,6,4,242
QN15,Far Rockaway-Bayswater,5,3,133
QN15,Far Rockaway-Bayswater,4,8,78
QN15,Far Rockaway-Bayswater,3,3,81
QN15,Far Rockaway-Bayswater,2,2,140
QN15,Far Rockaway-Bayswater,1,2,266
QN15,Far Rockaway-Bayswater,0,5,335
BK42,Flatbush,23,1092,13707
BK42,Flatbush,22,879,11052
BK42,Flatbush,21,621,8595
BK42,Flatbush,20,488,6203
BK42,Flatbush,19,480,4643
BK42,Flatbush,18,500,3690
BK42,Flatbush,17,566,2764
BK42,Flatbush,16,470,2536
BK42,Flatbush,15,415,2608
BK42,Flatbush,14,342,2379
BK42,Flatbush,13,436,2136
BK42,Flatbush,12,344,1975
BK42,Flatbush,11,457,1843
BK42,Flatbush,10,469,1643
BK42,Flatbush,9,668,1734
BK42,Flatbush,8,902,1724
BK42,Flatbush,7,956,1886
BK42,Flatbush,6,1065,2415
BK42,Flatbush,5,727,3999
BK42,Flatbush,4,826,8468
BK42,Flatbush,3,823,9991
BK42,Flatbush,2,1037,12305
BK42,Flatbush,1,1330,15117
BK42,Flatbush,0,1218,15480
BK58,Flatlands,23,95,1886
BK58,Flatlands,22,76,1634
BK58,Flatlands,21,47,1467
BK58,Flatlands,20,51,1247
BK58,Flatlands,19,53,993
BK58,Flatlands,18,64,768
BK58,Flatlands,17,60,665
BK58,Flatlands,16,70,752
BK58,Flatlands,15,62,783
BK58,Flatlands,14,57,658
BK58,Flatlands,13,38,576
BK58,Flatlands,12,54,542
BK58,Flatlands,11,39,543
BK58,Flatlands,10,50,510
BK58,Flatlands,9,46,500
BK58,Flatlands,8,88,505
BK58,Flatlands,7,113,485
BK58,Flatlands,6,68,494
BK58,Flatlands,5,86,770
BK58,Flatlands,4,136,1311
BK58,Flatlands,3,141,1340
BK58,Flatlands,2,145,1615
BK58,Flatlands,1,135,1945
BK58,Flatlands,0,101,2141
QN22,Flushing,23,481,4553
QN22,Flushing,22,459,4366
QN22,Flushing,21,472,3915
QN22,Flushing,20,482,3539
QN22,Flushing,19,608,3560
QN22,Flushing,18,599,3330
QN22,Flushing,17,670,2839
QN22,Flushing,16,644,3122
QN22,Flushing,15,674,2978
QN22,Flushing,14,562,2958
QN22,Flushing,13,469,2802
QN22,Flushing,12,485,2543
QN22,Flushing,11,437,2505
QN22,Flushing,10,472,2327
QN22,Flushing,9,463,2264
QN22,Flushing,8,506,2005
QN22,Flushing,7,422,1450
QN22,Flushing,6,474,1388
QN22,Flushing,5,614,1182
QN22,Flushing,4,694,1640
QN22,Flushing,3,623,1675
QN22,Flushing,2,583,2135
QN22,Flushing,1,566,2898
QN22,Flushing,0,564,3835
BX40,Fordham South,23,40,722
BX40,Fordham South,22,25,540
BX40,Fordham South,21,26,457
BX40,Fordham South,20,27,385
BX40,Fordham South,19,27,321
BX40,Fordham South,18,30,326
BX40,Fordham South,17,19,232
BX40,Fordham South,16,14,185
BX40,Fordham South,15,32,278
BX40,Fordham South,14,29,219
BX40,Fordham South,13,26,238
BX40,Fordham South,12,28,187
BX40,Fordham South,11,30,213
BX40,Fordham South,10,26,199
BX40,Fordham South,9,27,184
BX40,Fordham South,8,22,194
BX40,Fordham South,7,39,192
BX40,Fordham South,6,37,216
BX40,Fordham South,5,53,430
BX40,Fordham South,4,53,744
BX40,Fordham South,3,39,727
BX40,Fordham South,2,35,758
BX40,Fordham South,1,41,798
BX40,Fordham South,0,43,871
QN17,Forest Hills,23,2617,22820
QN17,Forest Hills,22,2103,22370
QN17,Forest Hills,21,1811,18688
QN17,Forest Hills,20,1626,13204
QN17,Forest Hills,19,1406,9836
QN17,Forest Hills,18,1360,7403
QN17,Forest Hills,17,1107,5436
QN17,Forest Hills,16,1385,5855
QN17,Forest Hills,15,2262,5956
QN17,Forest Hills,14,2182,5738
QN17,Forest Hills,13,1693,4638
QN17,Forest Hills,12,1353,3896
QN17,Forest Hills,11,1436,3721
QN17,Forest Hills,10,1942,3735
QN17,Forest Hills,9,3007,3577
QN17,Forest Hills,8,4660,3988
QN17,Forest Hills,7,4317,3618
QN17,Forest Hills,6,3251,3207
QN17,Forest Hills,5,1669,3578
QN17,Forest Hills,4,1641,6601
QN17,Forest Hills,3,2082,8854
QN17,Forest Hills,2,3116,11990
QN17,Forest Hills,1,3695,16300
QN17,Forest Hills,0,3360,20479
BK68,Fort Greene,23,25995,35800
BK68,Fort Greene,22,23756,33213
BK68,Fort Greene,21,18582,29700
BK68,Fort Greene,20,15115,24903
BK68,Fort Greene,19,13241,21382
BK68,Fort Greene,18,10611,15128
BK68,Fort Greene,17,7369,9203
BK68,Fort Greene,16,5305,7046
BK68,Fort Greene,15,5980,7577
BK68,Fort Greene,14,5878,7082
BK68,Fort Greene,13,5897,6787
BK68,Fort Greene,12,5723,5986
BK68,Fort Greene,11,5434,5691
BK68,Fort Greene,10,5224,5015
BK68,Fort Greene,9,5932,4798
BK68,Fort Greene,8,5894,4661
BK68,Fort Greene,7,5757,4317
BK68,Fort Greene,6,4381,3916
BK68,Fort Greene,5,3018,4001
BK68,Fort Greene,4,3744,8697
BK68,Fort Greene,3,5147,12553
BK68,Fort Greene,2,8778,17940
BK68,Fort Greene,1,15419,25440
BK68,Fort Greene,0,22445,32764
QN41,Fresh Meadows-Utopia,23,58,1117
QN41,Fresh Meadows-Utopia,22,40,1316
QN41,Fresh Meadows-Utopia,21,30,1266
QN41,Fresh Meadows-Utopia,20,25,911
QN41,Fresh Meadows-Utopia,19,16,799
QN41,Fresh Meadows-Utopia,18,24,875
QN41,Fresh Meadows-Utopia,17,26,798
QN41,Fresh Meadows-Utopia,16,27,780
QN41,Fresh Meadows-Utopia,15,25,829
QN41,Fresh Meadows-Utopia,14,26,785
QN41,Fresh Meadows-Utopia,13,13,684
QN41,Fresh Meadows-Utopia,12,11,553
QN41,Fresh Meadows-Utopia,11,20,477
QN41,Fresh Meadows-Utopia,10,10,407
QN41,Fresh Meadows-Utopia,9,21,497
QN41,Fresh Meadows-Utopia,8,19,446
QN41,Fresh Meadows-Utopia,7,6,339
QN41,Fresh Meadows-Utopia,6,11,264
QN41,Fresh Meadows-Utopia,5,17,223
QN41,Fresh Meadows-Utopia,4,15,299
QN41,Fresh Meadows-Utopia,3,15,356
QN41,Fresh Meadows-Utopia,2,28,465
QN41,Fresh Meadows-Utopia,1,40,624
QN41,Fresh Meadows-Utopia,0,53,872
QN47,Ft. Totten-Bay Terrace-Clearview,23,13,919
QN47,Ft. Totten-Bay Terrace-Clearview,22,23,998
QN47,Ft. Totten-Bay Terrace-Clearview,21,11,883
QN47,Ft. Totten-Bay Terrace-Clearview,20,12,725
QN47,Ft. Totten-Bay Terrace-Clearview,19,14,687
QN47,Ft. Totten-Bay Terrace-Clearview,18,9,580
QN47,Ft. Totten-Bay Terrace-Clearview,17,10,526
QN47,Ft. Totten-Bay Terrace-Clearview,16,15,537
QN47,Ft. Totten-Bay Terrace-Clearview,15,13,526
QN47,Ft. Totten-Bay Terrace-Clearview,14,10,499
QN47,Ft. Totten-Bay Terrace-Clearview,13,13,411
QN47,Ft. Totten-Bay Terrace-Clearview,12,10,327
QN47,Ft. Totten-Bay Terrace-Clearview,11,12,289
QN47,Ft. Totten-Bay Terrace-Clearview,10,8,263
QN47,Ft. Totten-Bay Terrace-Clearview,9,12,219
QN47,Ft. Totten-Bay Terrace-Clearview,8,8,224
QN47,Ft. Totten-Bay Terrace-Clearview,7,9,240
QN47,Ft. Totten-Bay Terrace-Clearview,6,3,266
QN47,Ft. Totten-Bay Terrace-Clearview,5,6,212
QN47,Ft. Totten-Bay Terrace-Clearview,4,7,290
QN47,Ft. Totten-Bay Terrace-Clearview,3,9,334
QN47,Ft. Totten-Bay Terrace-Clearview,2,7,414
QN47,Ft. Totten-Bay Terrace-Clearview,1,12,550
QN47,Ft. Totten-Bay Terrace-Clearview,0,8,743
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,23,50,1423
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,22,49,1330
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,21,33,1129
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,20,31,936
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,19,31,930
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,18,35,764
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,17,31,588
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16,27,601
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,15,30,605
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,14,28,551
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,13,24,474
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,12,23,388
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,11,25,391
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,10,17,364
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,9,14,377
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,8,16,420
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,7,31,414
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,6,18,451
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,5,24,501
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4,39,838
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,32,927
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,2,32,979
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1,34,1194
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,0,38,1297
QN44,Glen Oaks-Floral Park-New Hyde Park,23,7,507
QN44,Glen Oaks-Floral Park-New Hyde Park,22,10,595
QN44,Glen Oaks-Floral Park-New Hyde Park,21,24,527
QN44,Glen Oaks-Floral Park-New Hyde Park,20,28,426
QN44,Glen Oaks-Floral Park-New Hyde Park,19,17,424
QN44,Glen Oaks-Floral Park-New Hyde Park,18,27,396
QN44,Glen Oaks-Floral Park-New Hyde Park,17,29,385
QN44,Glen Oaks-Floral Park-New Hyde Park,16,32,370
QN44,Glen Oaks-Floral Park-New Hyde Park,15,52,411
QN44,Glen Oaks-Floral Park-New Hyde Park,14,25,343
QN44,Glen Oaks-Floral Park-New Hyde Park,13,25,297
QN44,Glen Oaks-Floral Park-New Hyde Park,12,23,266
QN44,Glen Oaks-Floral Park-New Hyde Park,11,22,228
QN44,Glen Oaks-Floral Park-New Hyde Park,10,18,218
QN44,Glen Oaks-Floral Park-New Hyde Park,9,24,232
QN44,Glen Oaks-Floral Park-New Hyde Park,8,36,259
QN44,Glen Oaks-Floral Park-New Hyde Park,7,19,162
QN44,Glen Oaks-Floral Park-New Hyde Park,6,17,164
QN44,Glen Oaks-Floral Park-New Hyde Park,5,23,169
QN44,Glen Oaks-Floral Park-New Hyde Park,4,15,144
QN44,Glen Oaks-Floral Park-New Hyde Park,3,18,175
QN44,Glen Oaks-Floral Park-New Hyde Park,2,5,204
QN44,Glen Oaks-Floral Park-New Hyde Park,1,9,266
QN44,Glen Oaks-Floral Park-New Hyde Park,0,10,448
QN19,Glendale,23,87,1851
QN19,Glendale,22,68,1586
QN19,Glendale,21,67,1412
QN19,Glendale,20,63,1164
QN19,Glendale,19,59,893
QN19,Glendale,18,47,751
QN19,Glendale,17,57,541
QN19,Glendale,16,55,540
QN19,Glendale,15,56,643
QN19,Glendale,14,49,571
QN19,Glendale,13,48,514
QN19,Glendale,12,49,371
QN19,Glendale,11,43,357
QN19,Glendale,10,43,428
QN19,Glendale,9,53,397
QN19,Glendale,8,86,398
QN19,Glendale,7,80,317
QN19,Glendale,6,94,384
QN19,Glendale,5,70,770
QN19,Glendale,4,103,1463
QN19,Glendale,3,91,1534
QN19,Glendale,2,116,1754
QN19,Glendale,1,101,1924
QN19,Glendale,0,91,1925
MN21,Gramercy,23,257285,229457
MN21,Gramercy,22,281287,265419
MN21,Gramercy,21,286001,279731
MN21,Gramercy,20,297430,290226
MN21,Gramercy,19,300124,281728
MN21,Gramercy,18,271091,247700
MN21,Gramercy,17,210398,175013
MN21,Gramercy,16,158367,145152
MN21,Gramercy,15,183952,161285
MN21,Gramercy,14,196135,165579
MN21,Gramercy,13,195366,163117
MN21,Gramercy,12,196434,167357
MN21,Gramercy,11,191609,146689
MN21,Gramercy,10,198810,144504
MN21,Gramercy,9,217284,144445
MN21,Gramercy,8,210334,137805
MN21,Gramercy,7,183608,103917
MN21,Gramercy,6,103826,62891
MN21,Gramercy,5,47522,25711
MN21,Gramercy,4,49430,43617
MN21,Gramercy,3,66890,73032
MN21,Gramercy,2,102618,100884
MN21,Gramercy,1,147350,129895
MN21,Gramercy,0,203012,174627
SI14,Grasmere-Arrochar-Ft. Wadsworth,23,23,299
SI14,Grasmere-Arrochar-Ft. Wadsworth,22,13,312
SI14,Grasmere-Arrochar-Ft. Wadsworth,21,17,350
SI14,Grasmere-Arrochar-Ft. Wadsworth,20,11,208
SI14,Grasmere-Arrochar-Ft. Wadsworth,19,16,128
SI14,Grasmere-Arrochar-Ft. Wadsworth,18,15,91
SI14,Grasmere-Arrochar-Ft. Wadsworth,17,11,85
SI14,Grasmere-Arrochar-Ft. Wadsworth,16,5,68
SI14,Grasmere-Arrochar-Ft. Wadsworth,15,8,73
SI14,Grasmere-Arrochar-Ft. Wadsworth,14,5,64
SI14,Grasmere-Arrochar-Ft. Wadsworth,13,4,54
SI14,Grasmere-Arrochar-Ft. Wadsworth,12,6,56
SI14,Grasmere-Arrochar-Ft. Wadsworth,11,6,39
SI14,Grasmere-Arrochar-Ft. Wadsworth,10,8,47
SI14,Grasmere-Arrochar-Ft. Wadsworth,9,13,70
SI14,Grasmere-Arrochar-Ft. Wadsworth,8,3,61
SI14,Grasmere-Arrochar-Ft. Wadsworth,7,7,41
SI14,Grasmere-Arrochar-Ft. Wadsworth,6,9,57
SI14,Grasmere-Arrochar-Ft. Wadsworth,5,5,104
SI14,Grasmere-Arrochar-Ft. Wadsworth,4,9,137
SI14,Grasmere-Arrochar-Ft. Wadsworth,3,23,196
SI14,Grasmere-Arrochar-Ft. Wadsworth,2,17,251
SI14,Grasmere-Arrochar-Ft. Wadsworth,1,27,236
SI14,Grasmere-Arrochar-Ft. Wadsworth,0,21,270
BK26,Gravesend,23,17,690
BK26,Gravesend,22,24,590
BK26,Gravesend,21,15,492
BK26,Gravesend,20,15,437
BK26,Gravesend,19,17,369
BK26,Gravesend,18,19,339
BK26,Gravesend,17,22,200
BK26,Gravesend,16,18,204
BK26,Gravesend,15,11,217
BK26,Gravesend,14,12,212
BK26,Gravesend,13,11,186
BK26,Gravesend,12,8,173
BK26,Gravesend,11,10,156
BK26,Gravesend,10,12,141
BK26,Gravesend,9,14,138
BK26,Gravesend,8,13,143
BK26,Gravesend,7,13,111
BK26,Gravesend,6,19,169
BK26,Gravesend,5,44,225
BK26,Gravesend,4,35,391
BK26,Gravesend,3,31,441
BK26,Gravesend,2,29,486
BK26,Gravesend,1,30,553
BK26,Gravesend,0,25,669
SI54,Great Kills,21,2,117
SI54,Great Kills,20,1,77
SI54,Great Kills,19,1,67
SI54,Great Kills,18,5,52
SI54,Great Kills,16,1,35
SI54,Great Kills,15,1,38
SI54,Great Kills,14,6,36
SI54,Great Kills,13,2,41
SI54,Great Kills,12,2,23
SI54,Great Kills,11,2,21
SI54,Great Kills,10,1,25
SI54,Great Kills,5,1,22
SI54,Great Kills,4,3,71
SI54,Great Kills,3,8,103
SI54,Great Kills,2,1,98
SI54,Great Kills,1,1,103
SI54,Great Kills,0,3,124
BK76,Greenpoint,23,27116,69924
BK76,Greenpoint,22,20336,62657
BK76,Greenpoint,21,15644,53308
BK76,Greenpoint,20,12892,44095
BK76,Greenpoint,19,10452,33746
BK76,Greenpoint,18,7714,23532
BK76,Greenpoint,17,6163,15316
BK76,Greenpoint,16,3555,11839
BK76,Greenpoint,15,3137,11532
BK76,Greenpoint,14,2798,11125
BK76,Greenpoint,13,2751,10215
BK76,Greenpoint,12,2630,9470
BK76,Greenpoint,11,2606,8395
BK76,Greenpoint,10,2556,7722
BK76,Greenpoint,9,2552,6807
BK76,Greenpoint,8,2423,6014
BK76,Greenpoint,7,2174,5678
BK76,Greenpoint,6,2290,6834
BK76,Greenpoint,5,2971,10410
BK76,Greenpoint,4,7613,23540
BK76,Greenpoint,3,15015,31650
BK76,Greenpoint,2,21493,44232
BK76,Greenpoint,1,27285,58381
BK76,Greenpoint,0,30669,69933
SI08,Grymes Hill-Clifton-Fox Hills,23,8,160
SI08,Grymes Hill-Clifton-Fox Hills,22,12,155
SI08,Grymes Hill-Clifton-Fox Hills,21,6,124
SI08,Grymes Hill-Clifton-Fox Hills,20,5,117
SI08,Grymes Hill-Clifton-Fox Hills,19,10,97
SI08,Grymes Hill-Clifton-Fox Hills,18,5,61
SI08,Grymes Hill-Clifton-Fox Hills,17,12,45
SI08,Grymes Hill-Clifton-Fox Hills,16,2,55
SI08,Grymes Hill-Clifton-Fox Hills,15,4,49
SI08,Grymes Hill-Clifton-Fox Hills,14,6,56
SI08,Grymes Hill-Clifton-Fox Hills,13,3,39
SI08,Grymes Hill-Clifton-Fox Hills,12,3,43
SI08,Grymes Hill-Clifton-Fox Hills,11,3,46
SI08,Grymes Hill-Clifton-Fox Hills,10,4,53
SI08,Grymes Hill-Clifton-Fox Hills,9,3,42
SI08,Grymes Hill-Clifton-Fox Hills,8,1,35
SI08,Grymes Hill-Clifton-Fox Hills,7,1,29
SI08,Grymes Hill-Clifton-Fox Hills,6,5,42
SI08,Grymes Hill-Clifton-Fox Hills,5,8,32
SI08,Grymes Hill-Clifton-Fox Hills,4,5,84
SI08,Grymes Hill-Clifton-Fox Hills,3,1,100
SI08,Grymes Hill-Clifton-Fox Hills,2,12,121
SI08,Grymes Hill-Clifton-Fox Hills,1,8,127
SI08,Grymes Hill-Clifton-Fox Hills,0,6,159
MN04,Hamilton Heights,23,8417,33301
MN04,Hamilton Heights,22,7600,28925
MN04,Hamilton Heights,21,6909,25900
MN04,Hamilton Heights,20,6555,22091
MN04,Hamilton Heights,19,6554,19190
MN04,Hamilton Heights,18,6454,17023
MN04,Hamilton Heights,17,5610,12726
MN04,Hamilton Heights,16,4409,10772
MN04,Hamilton Heights,15,5724,10880
MN04,Hamilton Heights,14,5763,9866
MN04,Hamilton Heights,13,5774,8963
MN04,Hamilton Heights,12,6179,8522
MN04,Hamilton Heights,11,6466,7491
MN04,Hamilton Heights,10,7701,6726
MN04,Hamilton Heights,9,10692,6205
MN04,Hamilton Heights,8,14181,5818
MN04,Hamilton Heights,7,10973,5297
MN04,Hamilton Heights,6,6217,5111
MN04,Hamilton Heights,5,4039,8901
MN04,Hamilton Heights,4,4184,18157
MN04,Hamilton Heights,3,4024,21866
MN04,Hamilton Heights,2,5411,27714
MN04,Hamilton Heights,1,6839,32249
MN04,Hamilton Heights,0,7974,35456
QN12,Hammels-Arverne-Edgemere,23,8,246
QN12,Hammels-Arverne-Edgemere,22,5,226
QN12,Hammels-Arverne-Edgemere,21,7,186
QN12,Hammels-Arverne-Edgemere,20,10,173
QN12,Hammels-Arverne-Edgemere,19,5,138
QN12,Hammels-Arverne-Edgemere,18,3,142
QN12,Hammels-Arverne-Edgemere,16,4,132
QN12,Hammels-Arverne-Edgemere,15,1,115
QN12,Hammels-Arverne-Edgemere,14,8,112
QN12,Hammels-Arverne-Edgemere,13,5,103
QN12,Hammels-Arverne-Edgemere,12,1,84
QN12,Hammels-Arverne-Edgemere,11,4,78
QN12,Hammels-Arverne-Edgemere,10,2,76
QN12,Hammels-Arverne-Edgemere,9,7,102
QN12,Hammels-Arverne-Edgemere,8,1,64
QN12,Hammels-Arverne-Edgemere,7,4,89
QN12,Hammels-Arverne-Edgemere,6,3,85
QN12,Hammels-Arverne-Edgemere,5,4,67
QN12,Hammels-Arverne-Edgemere,4,10,74
QN12,Hammels-Arverne-Edgemere,3,5,103
QN12,Hammels-Arverne-Edgemere,2,5,118
QN12,Hammels-Arverne-Edgemere,1,15,234
QN12,Hammels-Arverne-Edgemere,0,5,273
BX26,Highbridge,23,158,1949
BX26,Highbridge,22,192,1624
BX26,Highbridge,21,166,1368
BX26,Highbridge,20,141,1307
BX26,Highbridge,19,137,1243
BX26,Highbridge,18,171,1066
BX26,Highbridge,17,198,631
BX26,Highbridge,16,144,619
BX26,Highbridge,15,125,620
BX26,Highbridge,14,113,674
BX26,Highbridge,13,124,776
BX26,Highbridge,12,107,774
BX26,Highbridge,11,123,678
BX26,Highbridge,10,108,553
BX26,Highbridge,9,135,511
BX26,Highbridge,8,218,540
BX26,Highbridge,7,310,682
BX26,Highbridge,6,234,721
BX26,Highbridge,5,152,875
BX26,Highbridge,4,186,1483
BX26,Highbridge,3,128,1395
BX26,Highbridge,2,111,1600
BX26,Highbridge,1,125,1847
BX26,Highbridge,0,138,2119
QN07,Hollis,23,14,426
QN07,Hollis,22,18,345
QN07,Hollis,21,8,294
QN07,Hollis,20,16,257
QN07,Hollis,19,19,219
QN07,Hollis,18,12,187
QN07,Hollis,17,24,192
QN07,Hollis,16,11,197
QN07,Hollis,15,11,191
QN07,Hollis,14,8,186
QN07,Hollis,13,9,148
QN07,Hollis,12,9,139
QN07,Hollis,11,10,144
QN07,Hollis,10,11,152
QN07,Hollis,9,14,227
QN07,Hollis,8,14,114
QN07,Hollis,7,17,107
QN07,Hollis,6,12,121
QN07,Hollis,5,11,104
QN07,Hollis,4,8,162
QN07,Hollis,3,5,128
QN07,Hollis,2,7,194
QN07,Hollis,1,12,307
QN07,Hollis,0,16,384
BK25,Homecrest,23,75,2027
BK25,Homecrest,22,62,1678
BK25,Homecrest,21,62,1553
BK25,Homecrest,20,77,1406
BK25,Homecrest,19,74,1263
BK25,Homecrest,18,73,1005
BK25,Homecrest,17,82,658
BK25,Homecrest,16,81,698
BK25,Homecrest,15,65,758
BK25,Homecrest,14,77,723
BK25,Homecrest,13,96,662
BK25,Homecrest,12,90,540
BK25,Homecrest,11,75,484
BK25,Homecrest,10,86,487
BK25,Homecrest,9,108,466
BK25,Homecrest,8,168,581
BK25,Homecrest,7,119,453
BK25,Homecrest,6,117,573
BK25,Homecrest,5,127,703
BK25,Homecrest,4,107,1095
BK25,Homecrest,3,118,1143
BK25,Homecrest,2,98,1337
BK25,Homecrest,1,97,1665
BK25,Homecrest,0,87,1851
MN13,Hudson Yards-Chelsea-Flatiron-Union Square,23,806357,681095
MN13,Hudson Yards-Chelsea-Flatiron-Union Square,22,907157,751666
MN13,Hudson Yards-Chelsea-Flatiron-Union Square,21,965884,812025
